TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,PaymentType
868,5/4/2025,1116,2093,403,3.0,755.94,25%,Cash
869,5/4/2025,1175,2017,403,3.0,463.7,50%,Debit
870,5/4/2025,1091,2096,402,1.0,1209.92,10%,Debit
871,5/4/2025,1103,2002,402,1.0,779.4,20%,Credit
872,5/4/2025,1186,2016,402,0.0,646.04,15%,Debit
873,5/4/2025,1150,2064,402,0.0,294.04,10%,Debit
874,5/4/2025,1093,2091,401,3.0,2717.37,75%,Debit
875,5/4/2025,1163,2032,401,0.0,0,10%,Debit
876,5/4/2025,1169,2013,401,0.0,935.36,10%,Debit
877,5/4/2025,1176,2014,404,3.0,1231.5,10%,Debit
878,5/4/2025,1097,2015,403,3.0,2699.88,10%,Debit
879,5/4/2025,1179,2019,402,0.0,1867.86,15%,Debit
880,5/4/2025,1077,2053,401,2.0,976.24,25%,Cash
881,5/4/2025,1159,2077,402,3.0,561.83,50%,Debit
882,5/4/2025,1026,2065,401,2.0,1881.36,10%,Credit
883,5/4/2025,1029,2013,404,1.0,0,20%,Credit
884,5/4/2025,1155,2025,403,1.0,503.32,10%,Debit
885,5/4/2025,1091,2090,404,2.0,171.94,15%,Credit
886,5/4/2025,1041,2005,404,1.0,385.9,75%,Debit
887,5/4/2025,1176,2061,403,1.0,359.86,15%,Debit
888,5/4/2025,1000,2001,401,0.0,1649.4,75%,Credit
889,5/4/2025,1146,2085,404,1.0,653.81,20%,Debit
890,5/4/2025,1023,2099,401,0.0,1292.64,20%,Debit
891,5/4/2025,1065,2082,402,3.0,266.6,15%,Debit
892,5/4/2025,1075,2033,404,0.0,2508.75,25%,Debit
893,5/4/2025,1025,2022,401,2.0,1073.89,15%,Debit
894,5/4/2025,1092,2086,403,3.0,894.1,20%,Debit
895,5/4/2025,1189,2014,401,0.0,0,20%,Debit
896,5/4/2025,1002,2017,402,2.0,0,10%,Credit
897,5/4/2025,1091,2056,403,0.0,1049.44,10%,Debit
898,5/4/2025,1095,2043,402,0.0,0,25%,Credit
899,5/4/2025,1102,2051,404,2.0,93.86,75%,Debit
900,5/4/2025,1098,2088,404,3.0,0,20%,Debit
901,5/4/2025,1166,2021,401,1.0,0,15%,Cash
902,5/4/2025,1178,2092,401,1.0,867.98,20%,Debit
903,5/4/2025,1026,2053,404,3.0,1830.45,75%,Debit
904,5/4/2025,1046,2078,404,2.0,454.43,15%,Debit
905,5/4/2025,1156,2003,402,3.0,1925.9,25%,Credit
906,5/4/2025,1124,2014,404,3.0,0,50%,Cash
907,5/4/2025,1011,2008,403,2.0,106.54,10%,Debit
908,5/4/2025,1003,2090,402,2.0,57.31,75%,Credit
909,5/4/2025,1132,2066,401,3.0,1548.18,50%,Credit
910,5/4/2025,1169,2093,402,3.0,755.94,75%,Credit
911,5/4/2025,1088,2084,404,1.0,0,10%,Debit
912,5/4/2025,1142,2078,401,0.0,568.04,15%,Cash
913,5/4/2025,1164,2020,404,3.0,1879.15,75%,Credit
914,5/4/2025,1042,2009,404,2.0,53.05,25%,Debit
915,5/4/2025,1061,2042,403,0.0,167.61,75%,Cash
916,5/4/2025,1129,2028,404,3.0,2551.76,75%,Debit
917,5/4/2025,1060,2010,404,3.0,544.88,75%,Debit
918,5/4/2025,1146,2057,401,3.0,436.98,15%,Debit
919,5/4/2025,1114,2040,401,3.0,34.54,50%,Cash
920,5/4/2025,1190,2083,401,0.0,2304.48,75%,Credit
921,5/4/2025,1103,2052,401,0.0,2193.78,50%,Credit
922,5/4/2025,1023,2077,403,1.0,505.65,10%,Debit
923,5/4/2025,1167,2085,404,2.0,387.44,50%,Debit
924,5/4/2025,1093,2006,402,3.0,594,20%,Debit
925,5/4/2025,1084,2071,404,2.0,492.13,75%,Debit
926,5/4/2025,1183,2057,401,0.0,873.96,20%,Cash
927,5/4/2025,1194,2084,402,0.0,563.7,15%,Debit
928,5/4/2025,1087,2045,403,2.0,499.42,75%,Credit
929,5/4/2025,1179,2013,401,1.0,1683.65,15%,Credit
930,5/4/2025,1126,2017,404,0.0,927.4,50%,Debit
931,5/4/2025,1065,2078,402,1.0,127.81,15%,Credit
932,5/4/2025,1030,2050,402,3.0,186.78,75%,Debit
933,5/4/2025,1005,2024,403,0.0,621.35,15%,Debit
934,5/4/2025,1193,2053,401,0.0,1830.45,15%,Cash
935,5/4/2025,1197,2057,404,1.0,1179.85,20%,Debit
936,5/4/2025,1127,2000,401,3.0,969.31,10%,Debit
937,5/4/2025,1149,2061,402,1.0,359.86,25%,Debit
938,5/4/2025,1187,2016,401,3.0,2584.16,20%,Credit
939,5/4/2025,1168,2076,403,3.0,2418.21,75%,Debit
940,5/4/2025,1107,2077,402,2.0,898.93,15%,Cash
941,5/4/2025,1101,2043,403,3.0,3493.8,10%,Credit
942,5/4/2025,1034,2017,404,2.0,0,20%,Debit
943,5/4/2025,1179,2070,403,1.0,61.52,15%,Credit
944,5/4/2025,1051,2026,403,2.0,338.5,20%,Debit
945,5/4/2025,1172,2016,402,2.0,516.83,20%,Debit
946,5/4/2025,1181,2014,403,3.0,246.3,20%,Credit
947,5/4/2025,1149,2073,404,2.0,799.09,10%,Credit
948,5/4/2025,1108,2001,401,0.0,412.35,50%,Cash
949,5/4/2025,1097,2018,401,0.0,1084.52,15%,Debit
950,5/4/2025,1051,2034,402,2.0,217.87,10%,Debit
951,5/4/2025,1174,2032,402,0.0,4728,75%,Debit
952,5/4/2025,1176,2037,402,0.0,720.28,15%,Credit
953,5/4/2025,1091,2057,401,1.0,786.56,75%,Debit
954,5/4/2025,1190,2082,404,1.0,239.94,10%,Debit
955,5/4/2025,1130,2089,403,0.0,413.52,50%,Debit
956,5/4/2025,1097,2049,404,2.0,0,75%,Debit
957,5/4/2025,1141,2006,401,2.0,0,75%,Debit
958,5/4/2025,1051,2079,404,1.0,1710.97,50%,Debit
959,5/4/2025,1162,2090,403,1.0,257.9,20%,Cash
960,5/4/2025,1198,2092,402,2.0,771.54,10%,Credit
961,5/4/2025,1114,2022,401,1.0,3020.31,10%,Credit
962,5/4/2025,1044,2094,401,3.0,493.35,75%,Credit
963,5/4/2025,1010,2054,403,2.0,720.41,20%,Cash
964,5/4/2025,1033,2020,403,0.0,751.66,20%,Cash
965,5/4/2025,1084,2059,402,0.0,0,10%,Credit
966,5/4/2025,1039,2041,401,2.0,0,75%,Debit
967,5/4/2025,1125,2073,403,0.0,1997.72,75%,Debit
968,5/4/2025,1005,2090,403,1.0,193.43,20%,Debit
969,5/4/2025,1047,2066,401,1.0,464.45,10%,Credit
970,5/4/2025,1106,2069,404,0.0,464.78,20%,Cash
971,5/4/2025,1089,2028,402,2.0,0,10%,Credit
972,5/4/2025,1084,2046,403,1.0,0,20%,Debit
973,5/4/2025,1192,2079,404,0.0,950.54,50%,Credit
974,5/4/2025,1029,2085,403,3.0,726.45,10%,Debit
975,5/4/2025,1061,2082,402,0.0,533.2,20%,Debit
976,5/4/2025,1174,2041,404,0.0,804.21,10%,Debit
977,5/4/2025,1098,2032,403,0.0,0,75%,Credit
978,5/4/2025,1132,2098,403,3.0,3631.44,20%,Credit
979,5/4/2025,1124,2005,403,1.0,1157.71,10%,Credit
980,5/4/2025,1082,2065,401,0.0,1411.02,20%,Credit
981,5/4/2025,1042,2098,401,0.0,4539.3,25%,Credit
982,5/4/2025,1053,2085,402,3.0,726.45,75%,Credit
983,5/4/2025,1026,2026,404,0.0,423.12,50%,Debit
984,5/4/2025,1191,2087,402,0.0,477.96,10%,Credit
985,5/4/2025,1117,2091,403,0.0,1811.58,75%,Debit
986,5/4/2025,1022,2009,401,1.0,119.36,15%,Credit
987,5/4/2025,1064,2071,401,1.0,1107.29,20%,Credit
988,5/4/2025,1066,2052,404,3.0,5118.82,20%,Debit
989,5/4/2025,1161,2051,404,2.0,375.42,15%,Credit
990,5/4/2025,1004,2049,401,0.0,939.84,75%,Debit
991,5/4/2025,1164,2092,401,0.0,2893.26,10%,Debit
992,5/4/2025,1179,2009,403,0.0,66.31,15%,Debit
993,5/4/2025,1074,2087,403,0.0,477.96,20%,Credit
994,5/4/2025,1072,2097,404,3.0,842.1,20%,Cash
995,5/4/2025,1101,2084,401,3.0,1127.4,75%,Credit
996,5/4/2025,1040,2068,402,1.0,2952.86,10%,Credit
997,5/4/2025,1191,2050,403,1.0,504.31,20%,Debit
998,5/4/2025,1076,2086,403,0.0,2682.3,75%,Debit
999,5/4/2025,1141,2071,402,0.0,1230.32,25%,Credit
1000,5/4/2025,1010,2000,404,0.0,3877.24,25%,Debit
1001,5/4/2025,1078,2026,403,1.0,761.62,10%,Debit
1002,5/4/2025,1105,2082,402,1.0,239.94,50%,Debit
1003,5/4/2025,1047,2028,403,1.0,1148.29,20%,Debit
1004,5/4/2025,1029,2023,401,3.0,2818.62,10%,Credit
1005,5/4/2025,1165,2070,401,2.0,54.69,10%,Credit
1006,5/4/2025,1171,2008,403,0.0,133.18,15%,Cash
1007,5/4/2025,1050,2092,404,2.0,771.54,75%,Cash
1008,5/4/2025,1091,2016,402,0.0,1292.08,20%,Credit
1009,5/4/2025,1072,2079,401,1.0,855.49,75%,Debit
1010,5/4/2025,1081,2062,404,2.0,495.49,20%,Debit
1011,5/4/2025,1157,2084,403,1.0,253.67,20%,Debit
1012,5/4/2025,1144,2072,403,2.0,672.48,20%,Credit
1013,5/4/2025,1109,2021,401,2.0,668.33,10%,Debit
1014,5/4/2025,1063,2028,404,2.0,510.35,15%,Cash
1015,5/4/2025,1092,2017,403,3.0,1854.8,10%,Cash
1016,5/4/2025,1118,2057,403,2.0,699.17,20%,Debit
1017,5/4/2025,1124,2070,401,1.0,30.76,20%,Credit
1018,5/4/2025,1165,2077,401,2.0,449.46,15%,Cash
1019,5/4/2025,1035,2068,402,2.0,1968.58,75%,Debit
1020,5/4/2025,1187,2080,401,0.0,0,75%,Credit
1021,5/4/2025,1004,2064,401,3.0,882.12,20%,Debit
1022,5/4/2025,1196,2075,402,0.0,2341.92,10%,Credit
1023,5/4/2025,1141,2033,404,1.0,0,10%,Credit
1024,5/4/2025,1093,2050,402,2.0,448.27,25%,Debit
1025,5/4/2025,1034,2059,401,3.0,1536.15,75%,Debit
1026,5/4/2025,1093,2064,401,1.0,793.91,15%,Debit
1027,5/4/2025,1157,2087,402,1.0,286.78,20%,Credit
1028,5/4/2025,1114,2020,402,1.0,676.49,10%,Debit
1029,5/4/2025,1188,2093,404,2.0,1814.26,15%,Debit
1030,5/4/2025,1010,2028,404,1.0,1148.29,20%,Cash
1031,5/4/2025,1016,2033,403,1.0,2257.88,10%,Debit
1032,5/4/2025,1010,2085,402,2.0,387.44,20%,Credit
1033,5/4/2025,1099,2060,404,0.0,0,10%,Cash
1034,5/4/2025,1010,2083,403,0.0,768.16,20%,Cash
1035,5/4/2025,1180,2066,403,2.0,1238.54,25%,Cash
1036,5/4/2025,1148,2069,402,3.0,697.17,10%,Cash
1037,5/4/2025,1167,2048,403,0.0,1072.89,75%,Credit
1038,5/4/2025,1132,2032,404,1.0,851.04,10%,Debit
1039,5/4/2025,1132,2051,403,2.0,187.71,25%,Credit
1040,5/4/2025,1124,2061,401,1.0,0,75%,Debit
1041,5/4/2025,1112,2021,402,0.0,835.41,15%,Debit
1042,5/4/2025,1131,2082,403,1.0,239.94,75%,Debit
1043,5/4/2025,1038,2023,402,2.0,0,20%,Credit
1044,5/4/2025,1154,2091,401,1.0,3260.84,20%,Debit
1045,5/4/2025,1106,2042,401,3.0,1173.27,10%,Debit
1046,5/4/2025,1172,2061,404,1.0,719.71,75%,Debit
1047,5/4/2025,1151,2020,404,0.0,1127.49,20%,Debit
1048,5/4/2025,1062,2005,402,1.0,385.9,15%,Debit
1049,5/4/2025,1034,2080,401,1.0,2996.14,75%,Cash
1050,5/4/2025,1014,2021,403,1.0,1503.74,75%,Credit
1051,5/4/2025,1132,2051,401,2.0,281.57,15%,Credit
1052,5/4/2025,1021,2027,404,3.0,775.83,10%,Credit
1053,5/4/2025,1123,2021,402,3.0,0,20%,Debit
1054,5/4/2025,1153,2018,402,2.0,867.62,25%,Cash
1055,5/4/2025,1042,2092,403,3.0,1446.63,75%,Credit
1056,5/4/2025,1152,2075,401,1.0,2107.73,75%,Debit
1057,5/4/2025,1096,2049,402,0.0,939.84,50%,Debit
1058,5/4/2025,1004,2025,404,1.0,0,75%,Credit
1059,5/4/2025,1155,2012,402,3.0,623.19,15%,Cash
1060,5/4/2025,1157,2076,401,0.0,2418.21,15%,Debit
1061,5/4/2025,1023,2061,402,0.0,199.92,20%,Debit
1062,5/4/2025,1198,2086,404,3.0,894.1,10%,Credit
1063,5/4/2025,1094,2005,404,1.0,771.8,25%,Debit
1064,5/4/2025,1123,2098,404,2.0,3631.44,20%,Debit
1065,5/4/2025,1150,2094,401,3.0,2466.75,10%,Debit
1066,5/4/2025,1034,2032,404,1.0,1702.08,25%,Debit
1067,5/4/2025,1021,2036,404,2.0,348.77,20%,Credit
1068,5/4/2025,1048,2000,401,0.0,4846.55,15%,Credit
1069,5/4/2025,1133,2000,404,1.0,872.38,10%,Credit
1070,5/4/2025,1176,2040,404,2.0,55.26,15%,Credit
1071,5/4/2025,1027,2019,404,2.0,747.14,75%,Debit
1072,5/4/2025,1066,2068,404,2.0,1968.58,20%,Cash
1073,5/4/2025,1156,2035,404,1.0,0,25%,Debit
1074,5/4/2025,1105,2070,404,1.0,0,15%,Cash
1075,5/4/2025,1094,2071,404,2.0,984.26,15%,Debit
1076,5/4/2025,1078,2073,403,3.0,499.43,20%,Cash
1077,5/4/2025,1188,2017,401,1.0,417.33,15%,Cash
1078,5/4/2025,1114,2089,402,0.0,827.04,20%,Debit
1079,5/4/2025,1054,2065,404,2.0,376.27,20%,Cash
1080,5/4/2025,1140,2078,401,1.0,255.62,10%,Credit
1081,5/4/2025,1099,2081,401,0.0,1492.44,20%,Credit
1082,5/4/2025,1037,2060,404,0.0,1225.14,20%,Debit
1083,5/4/2025,1016,2033,402,2.0,2007,75%,Cash
1084,5/4/2025,1020,2077,401,3.0,561.83,50%,Credit
1085,5/4/2025,1102,2078,403,0.0,142.01,50%,Debit
1086,5/4/2025,1198,2022,404,3.0,671.18,20%,Credit
1087,5/4/2025,1002,2025,403,1.0,503.32,75%,Cash
1088,5/4/2025,1008,2076,402,1.0,1450.93,75%,Debit
1089,5/4/2025,1172,2004,403,1.0,834.52,10%,Credit
1090,5/4/2025,1167,2000,402,0.0,969.31,10%,Debit
1091,5/4/2025,1070,2099,404,2.0,1551.17,20%,Cash
1092,5/4/2025,1171,2050,404,1.0,168.1,10%,Cash
1093,5/4/2025,1132,2001,401,0.0,2061.75,75%,Credit
1094,5/4/2025,1140,2036,403,2.0,348.77,25%,Debit
1095,5/4/2025,1070,2028,402,3.0,2551.76,20%,Debit
1096,5/4/2025,1103,2073,401,2.0,0,20%,Credit
1097,5/4/2025,1044,2052,401,0.0,2193.78,25%,Debit
1098,5/4/2025,1128,2037,403,0.0,0,10%,Debit
1099,5/4/2025,1131,2032,403,3.0,4728,15%,Cash
1100,5/4/2025,1096,2072,404,1.0,378.27,10%,Debit
1101,5/4/2025,1193,2043,404,3.0,2620.35,20%,Debit
1102,5/4/2025,1150,2003,404,0.0,1155.54,75%,Debit
1103,5/4/2025,1066,2008,404,1.0,59.93,25%,Credit
1104,5/4/2025,1173,2089,402,2.0,0,15%,Debit
1105,5/4/2025,1105,2045,401,2.0,499.42,75%,Credit
1106,5/4/2025,1063,2036,401,3.0,653.94,20%,Debit
1107,5/4/2025,1172,2095,403,0.0,981.58,15%,Debit
1108,5/4/2025,1141,2022,404,2.0,0,25%,Debit
1109,5/4/2025,1090,2027,403,1.0,698.25,20%,Cash
1110,5/4/2025,1191,2087,402,3.0,955.92,15%,Cash
1111,5/4/2025,1188,2025,402,1.0,251.66,15%,Debit
1112,5/4/2025,1067,2026,402,1.0,380.81,20%,Debit
1113,5/4/2025,1063,2079,403,1.0,1710.97,20%,Cash
1114,5/4/2025,1199,2013,401,0.0,5612.16,20%,Debit
1115,5/4/2025,1173,2084,404,0.0,281.85,20%,Debit
1116,5/4/2025,1195,2069,401,3.0,697.17,75%,Debit
1117,5/4/2025,1095,2079,403,3.0,950.54,75%,Debit
1118,5/4/2025,1147,2035,404,1.0,809.99,10%,Debit
1119,5/4/2025,1195,2065,403,3.0,1411.02,10%,Credit
1120,5/4/2025,1056,2096,402,0.0,0,10%,Debit
1121,5/4/2025,1134,2054,404,0.0,3602.04,20%,Credit
1122,5/4/2025,1128,2044,404,1.0,373.64,20%,Credit
1123,5/4/2025,1117,2015,404,2.0,1619.93,50%,Cash
1124,5/4/2025,1176,2001,401,1.0,371.12,25%,Credit
1125,5/4/2025,1097,2074,401,2.0,527.6,25%,Credit
1126,5/4/2025,1092,2078,403,1.0,383.43,75%,Credit
1127,5/4/2025,1140,2033,402,2.0,1338,75%,Cash
1128,5/4/2025,1120,2078,403,2.0,227.22,10%,Debit
1129,5/4/2025,1047,2063,404,1.0,0,75%,Credit
1130,5/4/2025,1107,2089,403,2.0,330.82,15%,Debit
1131,5/4/2025,1102,2035,404,1.0,1619.98,10%,Debit
1132,5/4/2025,1146,2016,402,0.0,0,20%,Debit
1133,5/4/2025,1184,2034,402,3.0,680.85,20%,Debit
1134,5/4/2025,1097,2025,402,1.0,1258.29,25%,Credit
1135,5/4/2025,1121,2001,402,3.0,0,15%,Cash
1136,5/4/2025,1127,2017,403,3.0,0,10%,Cash
1137,5/4/2025,1076,2032,401,3.0,6619.2,10%,Credit
1138,5/4/2025,1025,2088,402,0.0,0,20%,Credit
1139,5/4/2025,1055,2032,404,0.0,945.6,25%,Cash
1140,5/4/2025,1115,2095,403,2.0,0,75%,Cash
1141,5/4/2025,1092,2046,403,2.0,80.23,20%,Cash
1142,5/4/2025,1005,2052,401,2.0,1170.02,10%,Credit
1143,5/4/2025,1173,2077,402,1.0,1516.94,15%,Cash
1144,5/4/2025,1199,2036,403,2.0,871.92,10%,Cash
1145,5/4/2025,1172,2065,404,3.0,2822.04,10%,Credit
1146,5/4/2025,1020,2048,403,3.0,1072.89,10%,Credit
1147,5/4/2025,1161,2018,402,2.0,1301.42,20%,Credit
1148,5/4/2025,1107,2080,404,0.0,4993.56,75%,Debit
1149,5/4/2025,1020,2020,403,1.0,1014.74,10%,Debit
1150,5/4/2025,1080,2040,403,2.0,55.26,10%,Debit
1151,5/4/2025,1154,2082,404,2.0,639.84,10%,Cash
1152,5/4/2025,1113,2099,403,3.0,646.32,25%,Cash
1153,5/4/2025,1105,2021,402,0.0,835.41,50%,Credit
1154,5/4/2025,1032,2093,402,2.0,2419.01,75%,Cash
1155,5/4/2025,1190,2089,401,1.0,0,75%,Debit
1156,5/4/2025,1042,2050,401,0.0,1120.68,15%,Debit
1157,5/4/2025,1016,2060,401,0.0,816.76,20%,Debit
1158,5/4/2025,1197,2050,401,0.0,560.34,10%,Credit
1159,5/4/2025,1067,2079,402,0.0,1901.08,10%,Credit
1160,5/4/2025,1167,2049,403,1.0,0,75%,Debit
1161,5/4/2025,1063,2094,403,3.0,493.35,25%,Debit
1162,5/4/2025,1160,2016,402,1.0,1162.87,10%,Debit
1163,5/4/2025,1007,2004,403,2.0,2225.4,10%,Credit
1164,5/4/2025,1121,2059,403,3.0,2048.2,10%,Credit
1165,5/4/2025,1034,2089,402,3.0,2481.12,15%,Debit
1166,5/4/2025,1161,2095,404,2.0,392.63,20%,Credit
1167,5/4/2025,1088,2061,402,0.0,799.68,20%,Credit
1168,5/4/2025,1113,2039,403,3.0,976.44,75%,Credit
1169,5/4/2025,1066,2019,403,0.0,933.93,15%,Debit
1170,5/4/2025,1000,2066,402,2.0,412.85,15%,Debit
1171,5/4/2025,1073,2060,401,3.0,0,20%,Debit
1172,5/4/2025,1193,2061,403,0.0,199.92,25%,Credit
1173,5/4/2025,1196,2055,403,1.0,194.18,20%,Cash
1174,5/4/2025,1001,2070,403,1.0,61.52,50%,Credit
1175,5/4/2025,1105,2071,404,3.0,615.16,10%,Cash
1176,5/4/2025,1063,2020,404,3.0,375.83,15%,Credit
1177,5/4/2025,1056,2033,401,3.0,836.25,75%,Credit
1178,5/4/2025,1160,2030,403,2.0,271.95,20%,Debit
1179,5/4/2025,1166,2095,403,3.0,1472.37,75%,Credit
1180,5/4/2025,1048,2008,402,1.0,0,20%,Cash
1181,5/4/2025,1074,2014,404,3.0,738.9,15%,Credit
1182,5/4/2025,1069,2089,404,1.0,372.17,10%,Cash
1183,5/4/2025,1082,2002,402,0.0,1732,50%,Credit
1184,5/4/2025,1136,2002,402,0.0,1732,75%,Cash
1185,5/4/2025,1072,2034,402,3.0,0,10%,Debit
1186,5/4/2025,1186,2001,402,0.0,824.7,10%,Debit
1187,5/4/2025,1038,2001,404,1.0,0,10%,Debit
1188,5/4/2025,1087,2053,403,3.0,2440.6,25%,Credit
1189,5/4/2025,1095,2059,401,2.0,1638.56,15%,Debit
1190,5/4/2025,1020,2096,402,0.0,2688.72,25%,Debit
1191,5/4/2025,1068,2099,404,0.0,1938.96,20%,Credit
1192,5/4/2025,1139,2060,402,1.0,1102.63,10%,Debit
1193,5/4/2025,1064,2048,401,0.0,715.26,20%,Debit
1194,5/4/2025,1196,2091,402,3.0,0,20%,Credit
1195,5/4/2025,1197,2056,402,0.0,1049.44,20%,Cash
1196,5/4/2025,1050,2058,401,1.0,1800.22,25%,Debit
1197,5/4/2025,1121,2049,403,2.0,751.87,15%,Debit
1198,5/4/2025,1040,2080,401,0.0,1664.52,20%,Debit
1199,5/4/2025,1064,2061,403,1.0,179.93,10%,Credit
1200,5/4/2025,1092,2006,402,0.0,198,20%,Debit
1201,5/4/2025,1060,2081,404,2.0,1193.95,20%,Credit
1202,5/4/2025,1003,2021,403,0.0,2506.23,20%,Debit
1203,5/4/2025,1101,2031,401,0.0,1130.6,75%,Credit
1204,5/4/2025,1148,2088,404,1.0,0,25%,Debit
1205,5/4/2025,1095,2098,401,1.0,2451.22,10%,Credit
1206,5/4/2025,1040,2063,401,2.0,883.94,15%,Debit
1207,5/4/2025,1194,2080,401,0.0,1664.52,50%,Debit
1208,5/4/2025,1091,2082,402,0.0,0,20%,Cash
1209,5/4/2025,1032,2062,402,2.0,1981.95,50%,Cash
1210,5/4/2025,1142,2082,403,3.0,799.8,20%,Credit
1211,5/4/2025,1187,2024,401,3.0,372.81,50%,Debit
1212,5/4/2025,1091,2092,402,2.0,385.77,20%,Debit
1213,5/4/2025,1010,2062,404,2.0,990.98,15%,Credit
1214,5/4/2025,1138,2089,404,1.0,744.34,75%,Cash
1215,5/4/2025,1145,2023,403,2.0,1503.26,50%,Credit
1216,5/4/2025,1187,2059,403,1.0,1843.38,50%,Debit
1217,5/4/2025,1017,2067,402,3.0,0,25%,Debit
1218,5/4/2025,1075,2033,403,3.0,836.25,15%,Cash
1219,5/4/2025,1000,2099,404,1.0,2326.75,15%,Credit
1220,5/4/2025,1004,2079,403,1.0,0,10%,Credit
1221,5/4/2025,1082,2092,401,3.0,0,75%,Debit
1222,5/4/2025,1048,2067,404,1.0,785.56,75%,Debit
1223,5/4/2025,1156,2036,403,3.0,0,15%,Cash
1224,5/4/2025,1164,2041,401,0.0,804.21,75%,Credit
1225,5/4/2025,1133,2084,401,0.0,0,15%,Debit
1226,5/4/2025,1033,2022,401,1.0,604.06,75%,Debit
1227,5/4/2025,1027,2062,402,0.0,1238.72,15%,Debit
1228,5/4/2025,1008,2073,404,3.0,1498.29,20%,Credit
1229,5/4/2025,1134,2079,403,0.0,950.54,75%,Cash
1230,5/4/2025,1093,2028,401,0.0,1275.88,15%,Credit
1231,5/4/2025,1053,2083,404,0.0,2304.48,20%,Credit
1232,5/4/2025,1119,2081,401,2.0,0,15%,Credit
1233,5/4/2025,1142,2095,404,2.0,1177.9,75%,Cash
1234,5/4/2025,1181,2007,403,0.0,583.39,25%,Debit
1235,5/4/2025,1187,2009,403,0.0,265.24,20%,Debit
1236,5/4/2025,1055,2066,401,0.0,2580.3,50%,Cash
1237,5/4/2025,1185,2029,404,1.0,12.16,20%,Credit
1238,5/4/2025,1049,2067,402,1.0,261.86,15%,Debit
1239,5/4/2025,1142,2095,404,0.0,1963.16,50%,Credit
1240,5/4/2025,1196,2081,403,3.0,746.22,15%,Debit
1241,5/4/2025,1179,2085,404,0.0,242.15,20%,Debit
1242,5/4/2025,1042,2023,404,2.0,2254.9,10%,Debit
1243,5/4/2025,1168,2020,404,2.0,601.33,75%,Debit
1244,5/4/2025,1080,2070,403,2.0,0,20%,Credit
1245,5/4/2025,1105,2097,404,2.0,673.68,20%,Debit
1246,5/4/2025,1155,2030,402,3.0,509.91,50%,Debit
1247,5/4/2025,1196,2070,403,2.0,27.34,10%,Cash
1248,5/4/2025,1115,2057,404,0.0,1747.92,50%,Debit
1249,5/4/2025,1185,2004,403,0.0,2781.75,75%,Credit
1250,5/4/2025,1132,2017,403,0.0,0,15%,Cash
1251,5/4/2025,1076,2028,402,2.0,1020.7,10%,Debit
1252,5/4/2025,1005,2098,403,1.0,3268.3,25%,Cash
1253,5/4/2025,1024,2004,404,2.0,1483.6,20%,Debit
1254,5/4/2025,1039,2017,403,2.0,370.96,50%,Credit
1255,5/4/2025,1149,2031,402,2.0,904.48,10%,Debit
1256,5/4/2025,1076,2011,404,1.0,737.53,75%,Credit
1257,5/4/2025,1187,2009,403,3.0,198.93,15%,Debit
1258,5/4/2025,1044,2062,401,2.0,495.49,75%,Debit
1259,5/4/2025,1009,2093,404,0.0,0,10%,Cash
1260,5/4/2025,1199,2007,403,2.0,1400.14,10%,Debit
1261,5/4/2025,1111,2053,401,1.0,3294.81,10%,Debit
1262,5/4/2025,1191,2083,401,3.0,768.16,75%,Debit
1263,5/4/2025,1013,2039,401,2.0,1562.3,15%,Credit
1264,5/4/2025,1138,2072,402,2.0,672.48,20%,Debit
1265,5/4/2025,1128,2089,402,1.0,744.34,50%,Debit
1266,5/4/2025,1012,2086,404,3.0,2682.3,10%,Debit
1267,5/4/2025,1192,2076,401,1.0,1450.93,15%,Credit
1268,5/4/2025,1110,2037,404,1.0,324.13,25%,Credit
1269,5/4/2025,1033,2043,401,3.0,4367.25,75%,Debit
1270,5/4/2025,1146,2095,401,3.0,1963.16,10%,Debit
1271,5/4/2025,1067,2010,404,3.0,0,15%,Credit
1272,5/4/2025,1198,2089,402,1.0,744.34,20%,Credit
1273,5/4/2025,1123,2071,402,3.0,1845.48,10%,Debit
1274,5/4/2025,1101,2083,402,1.0,2074.03,20%,Debit
1275,5/4/2025,1062,2009,403,3.0,66.31,10%,Debit
1276,5/4/2025,1082,2087,401,0.0,318.64,15%,Credit
1277,5/4/2025,1171,2052,404,2.0,0,50%,Debit
1278,5/4/2025,1089,2024,403,2.0,298.25,75%,Debit
1279,5/4/2025,1152,2083,401,2.0,1843.58,15%,Debit
1280,5/4/2025,1043,2044,404,1.0,373.64,20%,Debit
1281,5/4/2025,1112,2005,402,1.0,0,10%,Debit
1282,5/4/2025,1175,2047,402,0.0,1004.94,10%,Credit
1283,5/4/2025,1028,2094,401,1.0,888.03,20%,Credit
1284,5/4/2025,1158,2018,403,0.0,2169.04,75%,Cash
1285,5/4/2025,1087,2088,401,2.0,567.48,20%,Debit
1286,5/4/2025,1115,2060,401,2.0,980.11,75%,Credit
1287,5/4/2025,1053,2094,402,1.0,888.03,10%,Debit
1288,5/4/2025,1139,2066,403,3.0,2580.3,20%,Debit
1289,5/4/2025,1159,2093,402,0.0,0,75%,Debit
1290,5/4/2025,1096,2074,401,2.0,1055.2,15%,Debit
1291,5/4/2025,1043,2007,403,1.0,525.05,75%,Debit
1292,5/4/2025,1178,2079,403,0.0,950.54,10%,Debit
1293,5/4/2025,1119,2083,401,0.0,768.16,10%,Debit
